crop,modal_price,min_price,max_price,state,market,temperature,humidity,rainfall
Garlic,14500.0,14500.0,14500.0,Kerala,Kattappana APMC,24.4,94,0.0
Garlic,12000.0,11000.0,13000.0,Himachal Pradesh,SMY Dharamshala,24.4,94,0.0
Garlic,12500.0,12000.0,13000.0,Tamil Nadu,Karimangalam(Uzhavar Sandhai),24.4,94,0.0
Garlic,14000.0,14000.0,14000.0,Tamil Nadu,Perampet(Uzhavar Sandhai),24.4,94,0.0
Garlic,13750.0,10000.0,17500.0,Tamil Nadu,Sulur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Thammampatti (Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,12000.0,10000.0,15000.0,Uttarakhand,Rudrapur APMC,24.4,94,0.0
Garlic,11000.0,10000.0,13000.0,Himachal Pradesh,PMY Kather Solan,24.4,94,0.0
Garlic,7500.0,7500.0,7500.0,Punjab,Garh Shankar APMC,24.4,94,0.0
Garlic,3600.0,3500.0,3700.0,Uttar Pradesh,Maigalganj APMC,24.4,94,0.0
Garlic,5800.0,5500.0,6000.0,Uttar Pradesh,Gangoh APMC,24.4,94,0.0
Garlic,15500.0,15000.0,16000.0,Tamil Nadu,Pennagaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13800.0,12000.0,15600.0,Tamil Nadu,AJattihalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,22500.0,22000.0,23000.0,Tamil Nadu,Chokkikulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,15000.0,17000.0,Tamil Nadu,Udhagamandalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16500.0,16000.0,17000.0,Tamil Nadu,Perambalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,15500.0,15000.0,16000.0,Tamil Nadu,Thathakapatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,14000.0,14000.0,14000.0,Tamil Nadu,Pattukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16000.0,16000.0,16000.0,Tamil Nadu,Mannargudi II(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13000.0,12000.0,14000.0,Tamil Nadu,Arani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,13500.0,13500.0,13500.0,Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,16500.0,16000.0,17000.0,Tamil Nadu,Tiruppur (North) (Uzhavar Sandhai ) APMC,24.4,94,0.0
Garlic,10500.0,10000.0,11000.0,Kerala,Athirampuzha APMC,24.4,94,0.0
Ginger,8250.0,8000.0,8500.0,Tamil Nadu,Karimangalam(Uzhavar Sandhai),24.4,94,0.0
Ginger,3950.0,3000.0,4900.0,Gujarat,Surat APMC,24.4,94,0.0
Ginger,7400.0,7300.0,7500.0,West Bengal,Bolpur APMC,24.4,94,0.0
Ginger,6250.0,6000.0,6500.0,Haryana,Barwala(Hisar) APMC,24.4,94,0.0
Ginger,6000.0,6000.0,6000.0,Kerala,Kottakkal APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Kerala,Pattambi APMC,24.4,94,0.0
Ginger,6350.0,6000.0,6700.0,Tamil Nadu,RSPuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6000.0,5000.0,6000.0,Haryana,Narnaul APMC,24.4,94,0.0
Ginger,5590.0,5120.0,6060.0,Gujarat,Rajkot(Veg.Sub Yard) APMC,24.4,94,0.0
Ginger,6250.0,6000.0,6500.0,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8300.0,8000.0,8600.0,Tamil Nadu,AJattihalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,9750.0,9500.0,10000.0,Tamil Nadu,Ramanathapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6400.0,6400.0,6400.0,Tamil Nadu,Bodinayakanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,9000.0,8000.0,10000.0,Tamil Nadu,Tiruvannamalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Musiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6500.0,6500.0,6500.0,Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Sivakasi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Arcot(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Natrampalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,2600.0,2500.0,2600.0,Uttarakhand,Vikasnagar APMC,24.4,94,0.0
Ginger,5500.0,5000.0,6000.0,Haryana,Hansi APMC,24.4,94,0.0
Ginger,4800.0,4500.0,5000.0,Rajasthan,Jodhpur (F&V) APMC,24.4,94,0.0
Ginger,6400.0,6200.0,6600.0,Rajasthan,Sriganganagar (F&V) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Mecheri(Uzhavar Sandhai),24.4,94,0.0
Ginger,7250.0,7000.0,7500.0,Punjab,Morinda APMC,24.4,94,0.0
Ginger,7250.0,6500.0,8000.0,Tamil Nadu,Gandarvakottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Udumalpet APMC,24.4,94,0.0
Ginger,5000.0,4000.0,6000.0,Uttarakhand,Rudrapur APMC,24.4,94,0.0
Ginger,5500.0,5500.0,5500.0,Punjab,Garh Shankar APMC,24.4,94,0.0
Ginger,9950.0,9850.0,10000.0,Tripura,Nutanbazar APMC,24.4,94,0.0
Ginger,4250.0,4000.0,4500.0,Gujarat,Padra APMC,24.4,94,0.0
Ginger,8000.0,7800.0,8200.0,Kerala,Kallachi APMC,24.4,94,0.0
Ginger,4200.0,3500.0,5000.0,Himachal Pradesh,SMY Nalagarh,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Kerala,Quilandy APMC,24.4,94,0.0
Ginger,7650.0,7500.0,7800.0,Tamil Nadu,Gobichettipalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Cuddalore(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Tamil Nadu,Hosur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Tamil Nadu,Denkanikottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Tamil Nadu,Palanganatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Tamil Nadu,Paramakudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Thathakapatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8950.0,8400.0,9500.0,Tamil Nadu,Tirupatthur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6400.0,6400.0,6400.0,Tamil Nadu,Chinnamanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Tiruthani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8400.0,8400.0,8400.0,Tamil Nadu,Lalgudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6500.0,6000.0,7000.0,Tamil Nadu,Chengalpet(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8750.0,8500.0,9000.0,Tamil Nadu,Vadaseri APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Ammapet(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Harur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7250.0,7000.0,7500.0,Tamil Nadu,Gudalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Himachal Pradesh,SMY Palampur,24.4,94,0.0
Ginger,8600.0,8500.0,8700.0,Kerala,Athirampuzha APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Perampet(Uzhavar Sandhai),24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Thammampatti (Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Ulundurpettai APMC,24.4,94,0.0
Ginger,6200.0,6000.0,6300.0,Punjab,Jalalabad APMC,24.4,94,0.0
Ginger,6750.0,6500.0,7000.0,Tamil Nadu,Sundarapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,7600.0,8200.0,Kerala,Chengannur APMC,24.4,94,0.0
Ginger,7000.0,7000.0,7000.0,Haryana,Samalkha APMC,24.4,94,0.0
Ginger,6600.0,6500.0,6700.0,Himachal Pradesh,SMY Santoshgarh,24.4,94,0.0
Ginger,7100.0,7000.0,7200.0,Tamil Nadu,Singanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6000.0,5000.0,7000.0,Tamil Nadu,Pollachi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,5000.0,4000.0,5500.0,Chandigarh,Chandigarh(Grain/Fruit) APMC,24.4,94,0.0
Ginger,8500.0,8400.0,8600.0,Tamil Nadu,Dharmapuri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8250.0,8000.0,8500.0,Tamil Nadu,Palacode(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Kulithalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6500.0,6000.0,7000.0,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8500.0,8000.0,9000.0,Tamil Nadu,Chokkikulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6900.0,6000.0,7800.0,Tamil Nadu,Nagapattinam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Mettur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7750.0,7500.0,8000.0,Tamil Nadu,Hasthampatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,9000.0,8500.0,9500.0,Tamil Nadu,Karaikudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6400.0,6400.0,6400.0,Tamil Nadu,Theni(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6400.0,6400.0,6400.0,Tamil Nadu,Kambam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Mannargudi I(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7700.0,7000.0,8400.0,Tamil Nadu,Polur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Arani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Manapparai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6750.0,6000.0,7500.0,Tamil Nadu,Thalavaipuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6750.0,6500.0,7000.0,Tamil Nadu,Palladam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Tamil Nadu,Dharapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,9000.0,9000.0,9000.0,Tamil Nadu,Sankarapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,6200.0,6000.0,6400.0,Tamil Nadu,Periyakulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,7500.0,7000.0,8000.0,Himachal Pradesh,PMY Chamba,24.4,94,0.0
Ginger,5000.0,5000.0,5000.0,Odisha,Jharsuguda APMC,24.4,94,0.0
Ginger,7500.0,7500.0,7500.0,Kerala,Chala APMC,24.4,94,0.0
Ginger,6000.0,6000.0,6000.0,Haryana,Tauru APMC,24.4,94,0.0
Ginger,7700.0,7600.0,7800.0,West Bengal,Darjeeling APMC,24.4,94,0.0
Ginger,7100.0,7000.0,7200.0,Tamil Nadu,Sulur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,8000.0,8000.0,8000.0,Tamil Nadu,Mayiladuthurai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Ginger,10000.0,10000.0,10000.0,Punjab,Fazilka APMC,24.4,94,0.0
Ginger,4500.0,3000.0,6000.0,Punjab,Muktsar APMC,24.4,94,0.0
Ginger,6500.0,6000.0,7000.0,Himachal Pradesh,PMY Kather Solan,24.4,94,0.0
Ginger,4000.0,3200.0,5000.0,Punjab,Ludhiana APMC,24.4,94,0.0
Ginger,11000.0,10000.0,12000.0,Kerala,Pampady APMC,24.4,94,0.0
Ginger,6500.0,6000.0,7000.0,Punjab,Doraha APMC,24.4,94,0.0
Ginger,5900.0,5800.0,6000.0,Punjab,Kurali APMC,24.4,94,0.0
Ginger,6350.0,6000.0,6700.0,Tamil Nadu,Vadavalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Turmeric,3750.0,2500.0,5000.0,Gujarat,Surat APMC,21.9,51,0.0
Pumpkin,3200.0,3000.0,3400.0,Rajasthan,Sriganganagar (F&V) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Vazhapadi(Uzhavar Sandhai),24.4,94,0.0
Pumpkin,920.0,920.0,920.0,Uttar Pradesh,Hargaon (Laharpur) APMC,24.4,94,0.0
Pumpkin,2000.0,1800.0,2000.0,Kerala,Aralamoodu APMC,24.4,94,0.0
Pumpkin,2000.0,1800.0,2200.0,Himachal Pradesh,SMY Nalagarh,24.4,94,0.0
Pumpkin,1800.0,1500.0,2000.0,Odisha,Banki APMC,24.4,94,0.0
Pumpkin,1050.0,1000.0,1100.0,Uttar Pradesh,Kairana APMC,24.4,94,0.0
Pumpkin,1500.0,1400.0,1600.0,Tamil Nadu,Periyar Nagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Pallapatti (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Melur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Rasipuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Alangudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Jalagandapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Edapadi (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2100.0,2000.0,2200.0,Tamil Nadu,Devakottai (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2350.0,2200.0,2500.0,Tamil Nadu,Singampunari(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Tiruvannamalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1500.0,1500.0,1500.0,Tamil Nadu,Manapparai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1800.0,1800.0,Tamil Nadu,Musiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2350.0,2200.0,2500.0,Tamil Nadu,Virudhunagar(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Tiruppur (South) (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1700.0,1600.0,1800.0,Tamil Nadu,Vadaseri APMC,24.4,94,0.0
Pumpkin,700.0,600.0,700.0,Uttarakhand,Vikasnagar APMC,24.4,94,0.0
Pumpkin,2000.0,1900.0,2100.0,Kerala,Thalayolaparambu APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Karimangalam(Uzhavar Sandhai),24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Gandhigramam(Uzhavar Sandhai),24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Sulur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1000.0,1000.0,1000.0,Tamil Nadu,Gandarvakottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Mayiladuthurai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Tamil Nadu,Tiruvarur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,3000.0,3000.0,3000.0,Tamil Nadu,Ulundurpettai APMC,24.4,94,0.0
Pumpkin,3500.0,3000.0,4000.0,Kerala,Pampady APMC,24.4,94,0.0
Pumpkin,900.0,800.0,1000.0,Odisha,Sargipali APMC,24.4,94,0.0
Pumpkin,2000.0,1800.0,2200.0,Kerala,Kallachi APMC,24.4,94,0.0
Pumpkin,1700.0,1600.0,1800.0,Tamil Nadu,RSPuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1500.0,1000.0,2000.0,Haryana,Barwala APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Kulithalai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1350.0,1200.0,1500.0,Tamil Nadu,Namakkal(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2350.0,2200.0,2500.0,Tamil Nadu,Tirupatthur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1650.0,1500.0,1800.0,Tamil Nadu,Theni(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1300.0,1200.0,1400.0,Tamil Nadu,Palayamkottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Polur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1600.0,1600.0,1600.0,Tamil Nadu,Manachanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1500.0,1500.0,1500.0,Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Aruppukottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Dharapuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,3000.0,3000.0,3000.0,Tamil Nadu,Kallakurichi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Kerala,Chala APMC,24.4,94,0.0
Pumpkin,1650.0,1500.0,1800.0,Tamil Nadu,Paramathivelur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1650.0,1500.0,1800.0,Tamil Nadu,Udumalpet APMC,24.4,94,0.0
Pumpkin,1550.0,1100.0,2000.0,Gujarat,Surat APMC,24.4,94,0.0
Pumpkin,1200.0,1000.0,1500.0,Odisha,Boudh APMC,24.4,94,0.0
Pumpkin,3000.0,3000.0,3000.0,Odisha,Kamakhyanagar APMC,24.4,94,0.0
Pumpkin,900.0,700.0,1100.0,Odisha,Betnoti APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Kerala,Kottakkal APMC,24.4,94,0.0
Pumpkin,3800.0,3500.0,4000.0,Himachal Pradesh,SMY Jaisinghpur,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Sathiyamagalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Singanallur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Pollachi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Kurichi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Tamil Nadu,Cuddalore(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1200.0,1200.0,1200.0,Tamil Nadu,AJattihalli(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Vengamedu(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Palanganatham(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,3500.0,3500.0,3500.0,Tamil Nadu,Nagapattinam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Kumarapalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1600.0,1400.0,1800.0,Tamil Nadu,Perambalur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1250.0,1000.0,1500.0,Tamil Nadu,Aranthangi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1800.0,1600.0,2000.0,Tamil Nadu,Mettur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Attayampatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1200.0,1200.0,1200.0,Tamil Nadu,Kambam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1300.0,1000.0,1600.0,Tamil Nadu,Chinnamanur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1200.0,1000.0,1400.0,Tamil Nadu,Melapalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1300.0,1200.0,1400.0,Tamil Nadu,Ambasamudram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Kovilpatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Arani(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Sivakasi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1900.0,1800.0,2000.0,Tamil Nadu,Tiruppur (North) (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1750.0,1500.0,2000.0,Tamil Nadu,Kangayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,3000.0,3000.0,3000.0,Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1500.0,1400.0,1600.0,Tamil Nadu,Harur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1400.0,1400.0,1400.0,Kerala,Palayam APMC,24.4,94,0.0
Pumpkin,2700.0,2600.0,2800.0,Himachal Pradesh,SMY Dharamshala,24.4,94,0.0
Pumpkin,1100.0,1000.0,1200.0,Assam,Haibargaon APMC,24.4,94,0.0
Pumpkin,1350.0,1200.0,1500.0,Tamil Nadu,Mecheri(Uzhavar Sandhai),24.4,94,0.0
Pumpkin,2250.0,2000.0,2500.0,Tamil Nadu,Thammampatti (Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,2500.0,2400.0,2600.0,Kerala,Payyannur APMC,24.4,94,0.0
Pumpkin,2500.0,2000.0,3000.0,Odisha,Gunpur APMC,24.4,94,0.0
Pumpkin,500.0,400.0,600.0,Uttarakhand,Kicchha APMC,24.4,94,0.0
Pumpkin,1100.0,800.0,1300.0,Punjab,Ludhiana APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Nagaland,Kohima APMC,24.4,94,0.0
Pumpkin,3000.0,2800.0,4000.0,Kerala,Thrippunithura APMC,24.4,94,0.0
Pumpkin,1700.0,1600.0,1800.0,Kerala,Pattambi APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2100.0,Kerala,Quilandy APMC,24.4,94,0.0
Pumpkin,2800.0,2600.0,3000.0,Tamil Nadu,Gobichettipalayam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Pumpkin,1500.0,1500.0,1500.0,Himachal Pradesh,SMY Santoshgarh,24.4,94,0.0
Pumpkin,1650.0,1500.0,1800.0,Tamil Nadu,Tiruchengode APMC,24.4,94,0.0
Pumpkin,2000.0,2000.0,2000.0,Tamil Nadu,Viruthachalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,4750.0,4500.0,5000.0,Tamil Nadu,Gandhigramam(Uzhavar Sandhai),24.4,94,0.0
Coriander,3750.0,3500.0,4000.0,Tamil Nadu,Mayiladuthurai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,700.0,400.0,1000.0,Punjab,Muktsar APMC,24.4,94,0.0
Coriander,2125.0,2000.0,2250.0,Gujarat,Padra APMC,24.4,94,0.0
Coriander,5750.0,5500.0,6000.0,Tamil Nadu,RSPuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,2500.0,2000.0,3000.0,Himachal Pradesh,PMY Kangra,24.4,94,0.0
Coriander,1205.0,940.0,1470.0,Gujarat,Rajkot(Veg.Sub Yard) APMC,24.4,94,0.0
Coriander,5500.0,5000.0,6000.0,Tamil Nadu,Pollachi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,4000.0,4000.0,4000.0,Tamil Nadu,Viruthachalam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,4900.0,4800.0,5000.0,Tamil Nadu,Pennagaram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,5250.0,5000.0,5500.0,Tamil Nadu,Chokkikulam(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,5250.0,5000.0,5500.0,Tamil Nadu,Melur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,5750.0,5500.0,6000.0,Tamil Nadu,Paramakudi(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,1750.0,1500.0,2000.0,Tamil Nadu,Hasthampatti(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,4950.0,4700.0,5200.0,Tamil Nadu,Palayamkottai(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,5500.0,5000.0,6000.0,Tamil Nadu,Polur(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,5500.0,5000.0,6000.0,Tamil Nadu,Thalavaipuram(Uzhavar Sandhai ) APMC,24.4,94,0.0
Coriander,4500.0,4000.0,5000.0,Tamil Nadu,Tiruppur (South) (Uzhavar Sandhai ) APMC,24.4,94,0.0
